idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada
2252,Valladolid,Barcelona,3,1,2022-2023
2253,Real Sociedad,Almeria,1,0,2022-2023
2254,Betis,Getafe,0,1,2022-2023
2255,Elche,Sevilla,1,1,2022-2023
2256,Espanyol,Atletico de Madrid,3,3,2022-2023
2257,Villarreal,Cadiz,2,0,2022-2023
2258,Real Madrid,Rayo Vallecano,2,1,2022-2023
2259,Mallorca,Valencia,1,0,2022-2023
2260,Osasuna,Athletic Club,2,0,2022-2023
2261,Sevilla,Real Madrid,1,2,2022-2023
2262,Athletic Club,Elche,0,1,2022-2023
2263,Atletico de Madrid,Real Sociedad,2,1,2022-2023
2264,Barcelona,Mallorca,3,0,2022-2023
2265,Getafe,Osasuna,2,1,2022-2023
2266,Cadiz,Celta Vigo,1,0,2022-2023
2267,Rayo Vallecano,Villarreal,2,1,2022-2023
2268,Almeria,Valladolid,0,0,2022-2023
2269,Girona,Betis,1,2,2022-2023
2270,Valencia,Espanyol,2,2,2022-2023
2271,Betis,Valencia,1,1,2022-2023
2272,Mallorca,Rayo Vallecano,3,0,2022-2023
2273,Real Sociedad,Sevilla,2,1,2022-2023
2274,Real Madrid,Athletic Club,1,1,2022-2023
2275,Villarreal,Atletico de Madrid,2,2,2022-2023
2276,Celta Vigo,Barcelona,2,1,2022-2023
2277,Valladolid,Getafe,0,0,2022-2023
2278,Elche,Cadiz,1,1,2022-2023
2279,Espanyol,Almeria,3,3,2022-2023
2280,Osasuna,Girona,2,1,2022-2023
2281,Almeria,Rayo Vallecano,0,2,2023-2024
2282,Sevilla,Valencia,1,2,2023-2024
2283,Real Sociedad,Girona,1,1,2023-2024
2284,Las Palmas,Mallorca,1,1,2023-2024
2285,Athletic Club,Real Madrid,0,2,2023-2024
2286,Celta Vigo,Osasuna,0,2,2023-2024
2287,Villarreal,Betis,1,2,2023-2024
2288,Getafe,Barcelona,0,0,2023-2024
2289,Cadiz,Alaves,1,0,2023-2024
2290,Atletico de Madrid,Granada,3,1,2023-2024
2291,Mallorca,Villarreal,0,1,2023-2024
2292,Valencia,Las Palmas,1,0,2023-2024
2293,Real Sociedad,Celta Vigo,1,1,2023-2024
2294,Almeria,Real Madrid,1,3,2023-2024
2295,Osasuna,Athletic Club,0,2,2023-2024
2296,Girona,Getafe,3,0,2023-2024
2297,Barcelona,Cadiz,2,0,2023-2024
2298,Betis,Atletico de Madrid,0,0,2023-2024
2299,Alaves,Sevilla,4,3,2023-2024
2300,Granada,Rayo Vallecano,0,2,2023-2024
2301,Las Palmas,Real Sociedad,0,0,2023-2024
2302,Celta Vigo,Real Madrid,0,1,2023-2024
2303,Cadiz,Almeria,1,1,2023-2024
2304,Granada,Mallorca,3,2,2023-2024
2305,Sevilla,Girona,1,2,2023-2024
2306,Athletic Club,Betis,4,2,2023-2024
2307,Villarreal,Barcelona,3,4,2023-2024
2308,Valencia,Osasuna,1,2,2023-2024
2309,Getafe,Alaves,1,0,2023-2024
2310,Rayo Vallecano,Atletico de Madrid,0,7,2023-2024
2311,Almeria,Celta Vigo,2,3,2023-2024
2312,Cadiz,Villarreal,3,1,2023-2024
2313,Betis,Rayo Vallecano,1,0,2023-2024
2314,Alaves,Valencia,1,0,2023-2024
2315,Real Madrid,Getafe,2,1,2023-2024
2316,Real Sociedad,Granada,5,3,2023-2024
2317,Girona,Las Palmas,1,0,2023-2024
2318,Mallorca,Athletic Club,0,0,2023-2024
2319,Osasuna,Barcelona,1,2,2023-2024
2320,Atletico de Madrid,Sevilla,1,0,2023-2024
2321,Rayo Vallecano,Alaves,2,0,2023-2024
2322,Athletic Club,Cadiz,3,0,2023-2024
2323,Barcelona,Betis,5,0,2023-2024
2324,Celta Vigo,Mallorca,0,1,2023-2024
2325,Valencia,Atletico de Madrid,3,0,2023-2024
2326,Getafe,Osasuna,3,2,2023-2024
2327,Real Madrid,Real Sociedad,2,1,2023-2024
2328,Villarreal,Almeria,2,1,2023-2024
2329,Sevilla,Las Palmas,1,0,2023-2024
2330,Granada,Girona,2,4,2023-2024
2331,Alaves,Athletic Club,0,2,2023-2024
2332,Almeria,Valencia,2,2,2023-2024
2333,Barcelona,Celta Vigo,3,2,2023-2024
2334,Girona,Mallorca,5,3,2023-2024
2335,Osasuna,Sevilla,0,0,2023-2024
2336,Atletico de Madrid,Real Madrid,3,1,2023-2024
2337,Betis,Cadiz,1,1,2023-2024
2338,Rayo Vallecano,Villarreal,1,1,2023-2024
2339,Real Sociedad,Getafe,4,3,2023-2024
2340,Las Palmas,Granada,1,0,2023-2024
2341,Sevilla,Almeria,5,1,2023-2024
2342,Mallorca,Barcelona,2,2,2023-2024
2343,Athletic Club,Getafe,2,2,2023-2024
2344,Cadiz,Rayo Vallecano,0,0,2023-2024
2345,Villarreal,Girona,1,2,2023-2024
2346,Valencia,Real Sociedad,0,1,2023-2024
2347,Real Madrid,Las Palmas,2,0,2023-2024
2348,Osasuna,Atletico de Madrid,0,2,2023-2024
2349,Granada,Betis,1,1,2023-2024
2350,Celta Vigo,Alaves,1,1,2023-2024
2351,Barcelona,Sevilla,1,0,2023-2024
2352,Getafe,Villarreal,0,0,2023-2024
2353,Girona,Real Madrid,0,3,2023-2024
2354,Real Sociedad,Athletic Club,3,0,2023-2024
2355,Rayo Vallecano,Mallorca,2,2,2023-2024
2356,Almeria,Granada,3,3,2023-2024
2357,Atletico de Madrid,Cadiz,3,2,2023-2024
2358,Betis,Valencia,3,0,2023-2024
2359,Alaves,Osasuna,0,2,2023-2024
2360,Las Palmas,Celta Vigo,2,1,2023-2024
2361,Athletic Club,Almeria,3,0,2023-2024
2362,Cadiz,Girona,0,1,2023-2024
2363,Mallorca,Valencia,1,1,2023-2024
2364,Real Madrid,Osasuna,4,0,2023-2024
2365,Sevilla,Rayo Vallecano,2,2,2023-2024
2366,Atletico de Madrid,Real Sociedad,2,1,2023-2024
2367,Celta Vigo,Getafe,2,2,2023-2024
2368,Alaves,Betis,1,1,2023-2024
2369,Granada,Barcelona,2,2,2023-2024
2370,Villarreal,Las Palmas,1,2,2023-2024
2371,Osasuna,Granada,2,0,2023-2024
2372,Celta Vigo,Atletico de Madrid,0,3,2023-2024
2373,Getafe,Betis,1,1,2023-2024
2374,Real Sociedad,Mallorca,1,0,2023-2024
2375,Sevilla,Real Madrid,1,1,2023-2024
2376,Las Palmas,Rayo Vallecano,0,1,2023-2024
2377,Girona,Almeria,5,2,2023-2024
2378,Barcelona,Athletic Club,1,0,2023-2024
2379,Villarreal,Alaves,1,1,2023-2024
2380,Valencia,Cadiz,2,0,2023-2024
2381,Girona,Celta Vigo,1,0,2023-2024
2382,Almeria,Las Palmas,1,2,2023-2024
2383,Barcelona,Real Madrid,1,2,2023-2024
2384,Cadiz,Sevilla,2,2,2023-2024
2385,Mallorca,Getafe,0,0,2023-2024
2386,Athletic Club,Valencia,2,2,2023-2024
2387,Betis,Osasuna,2,1,2023-2024
2388,Rayo Vallecano,Real Sociedad,2,2,2023-2024
2389,Atletico de Madrid,Alaves,2,1,2023-2024
2390,Granada,Villarreal,2,3,2023-2024
2391,Las Palmas,Atletico de Madrid,2,1,2023-2024
2392,Betis,Mallorca,2,0,2023-2024
2393,Celta Vigo,Sevilla,1,1,2023-2024
2394,Real Sociedad,Barcelona,0,1,2023-2024
2395,Osasuna,Girona,2,4,2023-2024
2396,Alaves,Almeria,1,0,2023-2024
2397,Villarreal,Athletic Club,2,3,2023-2024
2398,Real Madrid,Rayo Vallecano,0,0,2023-2024
2399,Valencia,Granada,1,0,2023-2024
2400,Getafe,Cadiz,1,0,2023-2024
2401,Athletic Club,Celta Vigo,4,3,2023-2024
2402,Almeria,Real Sociedad,1,3,2023-2024
2403,Real Madrid,Valencia,5,1,2023-2024
2404,Granada,Getafe,1,1,2023-2024
2405,Rayo Vallecano,Girona,1,2,2023-2024
2406,Osasuna,Las Palmas,1,1,2023-2024
2407,Atletico de Madrid,Villarreal,3,1,2023-2024
2408,Sevilla,Betis,1,1,2023-2024
2409,Barcelona,Alaves,2,1,2023-2024
2410,Mallorca,Cadiz,1,1,2023-2024
2411,Alaves,Granada,3,1,2023-2024
2412,Atletico de Madrid,Mallorca,1,0,2023-2024
2413,Getafe,Almeria,2,1,2023-2024
2414,Rayo Vallecano,Barcelona,1,1,2023-2024
2415,Valencia,Celta Vigo,0,0,2023-2024
2416,Betis,Las Palmas,1,0,2023-2024
2417,Cadiz,Real Madrid,0,3,2023-2024
2418,Real Sociedad,Sevilla,2,1,2023-2024
2419,Villarreal,Osasuna,3,1,2023-2024
2420,Girona,Athletic Club,1,1,2023-2024
2421,Las Palmas,Getafe,2,0,2023-2024
2422,Athletic Club,Rayo Vallecano,4,0,2023-2024
2423,Girona,Valencia,2,1,2023-2024
2424,Osasuna,Real Sociedad,1,1,2023-2024
2425,Real Madrid,Granada,2,0,2023-2024
2426,Almeria,Betis,0,0,2023-2024
2427,Sevilla,Villarreal,1,1,2023-2024
2428,Barcelona,Atletico de Madrid,1,0,2023-2024
2429,Mallorca,Alaves,0,0,2023-2024
2430,Celta Vigo,Cadiz,1,1,2023-2024
2431,Getafe,Valencia,1,0,2023-2024
2432,Betis,Real Madrid,1,1,2023-2024
2433,Mallorca,Sevilla,1,0,2023-2024
2434,Alaves,Las Palmas,0,1,2023-2024
2435,Villarreal,Real Sociedad,0,3,2023-2024
2436,Barcelona,Girona,2,4,2023-2024
2437,Cadiz,Osasuna,1,1,2023-2024
2438,Atletico de Madrid,Almeria,2,1,2023-2024
2439,Granada,Athletic Club,1,1,2023-2024
2440,Rayo Vallecano,Celta Vigo,0,0,2023-2024
2441,Osasuna,Rayo Vallecano,1,0,2023-2024
2442,Athletic Club,Atletico de Madrid,2,0,2023-2024
2443,Celta Vigo,Granada,1,0,2023-2024
2444,Valencia,Barcelona,1,1,2023-2024
2445,Sevilla,Getafe,0,3,2023-2024
2446,Almeria,Mallorca,0,0,2023-2024
2447,Real Madrid,Villarreal,4,1,2023-2024
2448,Real Sociedad,Betis,0,0,2023-2024
2449,Las Palmas,Cadiz,1,1,2023-2024
2450,Girona,Alaves,3,0,2023-2024
2451,Atletico de Madrid,Getafe,3,3,2023-2024
2452,Rayo Vallecano,Valencia,0,1,2023-2024
2453,Granada,Sevilla,0,3,2023-2024
2454,Athletic Club,Las Palmas,1,0,2023-2024
2455,Barcelona,Almeria,3,2,2023-2024
2456,Villarreal,Celta Vigo,3,2,2023-2024
2457,Betis,Girona,1,1,2023-2024
2458,Cadiz,Real Sociedad,0,0,2023-2024
2459,Mallorca,Osasuna,3,2,2023-2024
2460,Alaves,Real Madrid,0,1,2023-2024
2461,Getafe,Rayo Vallecano,0,2,2023-2024
2462,Valencia,Villarreal,3,1,2023-2024
2463,Real Sociedad,Alaves,1,1,2023-2024
2464,Girona,Atletico de Madrid,4,3,2023-2024
2465,Celta Vigo,Betis,2,1,2023-2024
2466,Granada,Cadiz,2,0,2023-2024
2467,Real Madrid,Mallorca,1,0,2023-2024
2468,Osasuna,Almeria,1,0,2023-2024
2469,Sevilla,Athletic Club,0,2,2023-2024
2470,Las Palmas,Barcelona,1,2,2023-2024
2471,Sevilla,Alaves,2,3,2023-2024
2472,Athletic Club,Real Sociedad,2,1,2023-2024
2473,Betis,Granada,1,0,2023-2024
2474,Las Palmas,Villarreal,3,0,2023-2024
2475,Mallorca,Celta Vigo,1,1,2023-2024
2476,Almeria,Girona,0,0,2023-2024
2477,Cadiz,Valencia,1,4,2023-2024
2478,Atletico de Madrid,Rayo Vallecano,2,1,2023-2024
2479,Barcelona,Osasuna,1,0,2023-2024
2480,Getafe,Real Madrid,0,2,2023-2024
2481,Alaves,Cadiz,1,0,2023-2024
2482,Celta Vigo,Real Sociedad,0,1,2023-2024
2483,Valencia,Athletic Club,1,0,2023-2024
2484,Villarreal,Mallorca,1,1,2023-2024
2485,Rayo Vallecano,Las Palmas,0,2,2023-2024
2486,Girona,Sevilla,5,1,2023-2024
2487,Real Madrid,Almeria,3,2,2023-2024
2488,Betis,Barcelona,2,4,2023-2024
2489,Osasuna,Getafe,3,2,2023-2024
2490,Granada,Atletico de Madrid,0,1,2023-2024
2491,Almeria,Alaves,0,3,2023-2024
2492,Barcelona,Villarreal,3,5,2023-2024
2493,Las Palmas,Real Madrid,1,2,2023-2024
2494,Mallorca,Betis,0,1,2023-2024
2495,Real Sociedad,Rayo Vallecano,0,0,2023-2024
2496,Atletico de Madrid,Valencia,2,0,2023-2024
2497,Celta Vigo,Girona,0,1,2023-2024
2498,Cadiz,Athletic Club,0,0,2023-2024
2499,Sevilla,Osasuna,1,1,2023-2024
2500,Getafe,Granada,2,0,2023-2024
2501,Athletic Club,Mallorca,4,0,2023-2024
2502,Girona,Real Sociedad,0,0,2023-2024
2503,Granada,Las Palmas,1,1,2023-2024
2504,Alaves,Barcelona,1,3,2023-2024
2505,Valencia,Almeria,2,1,2023-2024
2506,Betis,Getafe,1,1,2023-2024
2507,Real Madrid,Atletico de Madrid,1,1,2023-2024
2508,Villarreal,Cadiz,0,0,2023-2024
2509,Osasuna,Celta Vigo,0,3,2023-2024
2510,Rayo Vallecano,Sevilla,1,2,2023-2024
2511,Cadiz,Betis,0,2,2023-2024
2512,Las Palmas,Valencia,2,0,2023-2024
2513,Alaves,Villarreal,1,1,2023-2024
2514,Real Madrid,Girona,4,0,2023-2024
2515,Real Sociedad,Osasuna,0,1,2023-2024
2516,Barcelona,Granada,3,3,2023-2024
2517,Mallorca,Rayo Vallecano,2,1,2023-2024
2518,Sevilla,Atletico de Madrid,1,0,2023-2024
2519,Getafe,Celta Vigo,3,2,2023-2024
2520,Almeria,Athletic Club,0,0,2023-2024
2521,Villarreal,Getafe,1,1,2023-2024
2522,Atletico de Madrid,Las Palmas,5,0,2023-2024
2523,Celta Vigo,Barcelona,1,2,2023-2024
2524,Osasuna,Cadiz,2,0,2023-2024
2525,Valencia,Sevilla,0,0,2023-2024
2526,Mallorca,Real Sociedad,1,2,2023-2024
2527,Rayo Vallecano,Real Madrid,1,1,2023-2024
2528,Granada,Almeria,1,1,2023-2024
2529,Betis,Alaves,0,0,2023-2024
2530,Athletic Club,Girona,3,2,2023-2024
2531,Real Sociedad,Villarreal,1,3,2023-2024
2532,Almeria,Atletico de Madrid,2,2,2023-2024
2533,Barcelona,Getafe,4,0,2023-2024
2534,Alaves,Mallorca,1,1,2023-2024
2535,Cadiz,Celta Vigo,2,2,2023-2024
2536,Real Madrid,Sevilla,1,0,2023-2024
2537,Las Palmas,Osasuna,1,1,2023-2024
2538,Betis,Athletic Club,3,1,2023-2024
2539,Girona,Rayo Vallecano,3,0,2023-2024
2540,Granada,Valencia,0,1,2023-2024
2541,Celta Vigo,Almeria,1,0,2023-2024
2542,Getafe,Las Palmas,3,3,2023-2024
2543,Rayo Vallecano,Cadiz,1,1,2023-2024
2544,Valencia,Real Madrid,2,2,2023-2024
2545,Sevilla,Real Sociedad,3,2,2023-2024
2546,Athletic Club,Barcelona,0,0,2023-2024
2547,Atletico de Madrid,Betis,2,1,2023-2024
2548,Mallorca,Girona,1,0,2023-2024
2549,Villarreal,Granada,5,1,2023-2024
2550,Osasuna,Alaves,1,0,2023-2024
2551,Barcelona,Mallorca,1,0,2023-2024
2552,Girona,Osasuna,2,0,2023-2024
2553,Granada,Real Sociedad,2,3,2023-2024
2554,Cadiz,Atletico de Madrid,2,0,2023-2024
2555,Valencia,Getafe,1,0,2023-2024
2556,Betis,Villarreal,2,3,2023-2024
2557,Alaves,Rayo Vallecano,1,0,2023-2024
2558,Las Palmas,Athletic Club,0,2,2023-2024
2559,Real Madrid,Celta Vigo,4,0,2023-2024
2560,Almeria,Sevilla,2,2,2023-2024
2561,Real Sociedad,Cadiz,2,0,2023-2024
2562,Getafe,Girona,1,0,2023-2024
2563,Osasuna,Real Madrid,2,4,2023-2024
2564,Mallorca,Granada,1,0,2023-2024
2565,Athletic Club,Alaves,2,0,2023-2024
2566,Atletico de Madrid,Barcelona,0,3,2023-2024
2567,Las Palmas,Almeria,0,1,2023-2024
2568,Rayo Vallecano,Betis,2,0,2023-2024
2569,Sevilla,Celta Vigo,1,2,2023-2024
2570,Villarreal,Valencia,1,0,2023-2024
2571,Cadiz,Granada,1,0,2023-2024
2572,Almeria,Osasuna,0,3,2023-2024
2573,Barcelona,Las Palmas,1,0,2023-2024
2574,Getafe,Sevilla,0,1,2023-2024
2575,Valencia,Mallorca,0,0,2023-2024
2576,Celta Vigo,Rayo Vallecano,0,0,2023-2024
2577,Alaves,Real Sociedad,0,1,2023-2024
2578,Real Madrid,Athletic Club,2,0,2023-2024
2579,Girona,Betis,3,2,2023-2024
2580,Villarreal,Atletico de Madrid,1,2,2023-2024
2581,Betis,Celta Vigo,2,1,2023-2024
2582,Atletico de Madrid,Girona,3,1,2023-2024
2583,Mallorca,Real Madrid,0,1,2023-2024
2584,Cadiz,Barcelona,0,1,2023-2024
2585,Rayo Vallecano,Getafe,0,0,2023-2024
2586,Athletic Club,Villarreal,1,1,2023-2024
2587,Las Palmas,Sevilla,0,2,2023-2024
2588,Real Sociedad,Almeria,2,2,2023-2024
2589,Granada,Alaves,2,0,2023-2024
2590,Osasuna,Valencia,0,1,2023-2024
2591,Athletic Club,Granada,1,1,2023-2024
2592,Celta Vigo,Las Palmas,4,1,2023-2024
2593,Valencia,Betis,1,2,2023-2024
2594,Girona,Cadiz,4,1,2023-2024
2595,Rayo Vallecano,Osasuna,2,1,2023-2024
2596,Almeria,Villarreal,1,2,2023-2024
2597,Getafe,Real Sociedad,1,1,2023-2024
2598,Alaves,Atletico de Madrid,2,0,2023-2024
2599,Real Madrid,Barcelona,3,2,2023-2024
2600,Sevilla,Mallorca,2,1,2023-2024
2601,Real Sociedad,Real Madrid,0,1,2023-2024
2602,Almeria,Getafe,1,3,2023-2024
2603,Alaves,Celta Vigo,3,0,2023-2024
2604,Atletico de Madrid,Athletic Club,3,1,2023-2024
2605,Las Palmas,Girona,0,2,2023-2024
2606,Betis,Sevilla,1,1,2023-2024
2607,Cadiz,Mallorca,1,1,2023-2024
2608,Granada,Osasuna,3,0,2023-2024
2609,Villarreal,Rayo Vallecano,3,0,2023-2024
2610,Barcelona,Valencia,4,2,2023-2024
2611,Getafe,Athletic Club,0,2,2023-2024
2612,Mallorca,Atletico de Madrid,0,1,2023-2024
2613,Girona,Barcelona,4,2,2023-2024
2614,Real Madrid,Cadiz,3,0,2023-2024
2615,Real Sociedad,Las Palmas,2,0,2023-2024
2616,Celta Vigo,Villarreal,3,2,2023-2024
2617,Rayo Vallecano,Almeria,0,1,2023-2024
2618,Osasuna,Betis,0,2,2023-2024
2619,Sevilla,Granada,3,0,2023-2024
2620,Valencia,Alaves,0,1,2023-2024
2621,Alaves,Girona,2,2,2023-2024
2622,Athletic Club,Osasuna,2,2,2023-2024
2623,Granada,Real Madrid,0,4,2023-2024
2624,Villarreal,Sevilla,3,2,2023-2024
2625,Mallorca,Las Palmas,1,0,2023-2024
2626,Atletico de Madrid,Celta Vigo,1,0,2023-2024
2627,Cadiz,Getafe,1,0,2023-2024
2628,Betis,Almeria,3,2,2023-2024
2629,Valencia,Rayo Vallecano,0,0,2023-2024
2630,Barcelona,Real Sociedad,2,0,2023-2024
2631,Girona,Villarreal,0,1,2023-2024
2632,Osasuna,Mallorca,1,1,2023-2024
2633,Real Madrid,Alaves,5,0,2023-2024
2634,Celta Vigo,Athletic Club,2,1,2023-2024
2635,Getafe,Atletico de Madrid,0,3,2023-2024
2636,Sevilla,Cadiz,0,1,2023-2024
2637,Rayo Vallecano,Granada,2,1,2023-2024
2638,Almeria,Barcelona,0,2,2023-2024
2639,Real Sociedad,Valencia,1,0,2023-2024
2640,Las Palmas,Betis,2,2,2023-2024
2641,Alaves,Getafe,1,0,2023-2024
2642,Athletic Club,Sevilla,2,0,2023-2024
2643,Atletico de Madrid,Osasuna,1,4,2023-2024
2644,Barcelona,Rayo Vallecano,3,0,2023-2024
2645,Betis,Real Sociedad,0,2,2023-2024
2646,Cadiz,Las Palmas,0,0,2023-2024
2647,Mallorca,Almeria,2,2,2023-2024
2648,Granada,Celta Vigo,1,2,2023-2024
2649,Valencia,Girona,1,3,2023-2024
2650,Villarreal,Real Madrid,4,4,2023-2024
2651,Girona,Granada,7,0,2023-2024
2652,Almeria,Cadiz,6,1,2023-2024
2653,Osasuna,Villarreal,1,1,2023-2024
2654,Rayo Vallecano,Athletic Club,0,1,2023-2024
2655,Real Sociedad,Atletico de Madrid,0,2,2023-2024
2656,Real Madrid,Betis,0,0,2023-2024
2657,Celta Vigo,Valencia,2,2,2023-2024
2658,Getafe,Mallorca,1,2,2023-2024
2659,Sevilla,Barcelona,1,2,2023-2024
2660,Las Palmas,Alaves,1,1,2023-2024
